r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,X,Y,Z
-65,-54,-76,-61,-80,-75,,,,,,-82,-79,,-82,,,,,,,,,,,,-83,6,5.6,0
-72,-58,-76,-66,-80,-79,,,,-80,,-82,-83,,-82,,,,,,,,,,,,-83,6,5.6,0
-72,-58,-76,-66,-80,-79,,,,-80,,-82,-83,,-82,,,,,,,,,,,,-83,6,5.6,0
-72,-58,-76,-66,,-79,,,,-80,,-82,-83,,,,,,,,,,,,,,,6,5.6,0
-76,-58,-75,-67,,-79,,-89,,-80,,-82,-83,-64,,-89,,,,,,-91,,,,,,6,5.6,0
-76,-58,-75,-67,,-79,,-89,,-80,,-82,-83,-64,,-89,,,,,,-91,,,,,,6,5.6,0
-76,,-75,-67,,-79,,-89,,,,,-83,-64,,-89,,,,,,-91,,,,,,6,5.6,0
-68,-55,-75,-67,-83,-79,,-89,,,-81,-80,-83,-62,-87,-84,,,,,,-91,,,,,,6,5.6,0
-68,-55,,-67,-83,-79,,,,,-81,-80,,-62,-87,-84,,,,,,,,,,,,6,5.6,0
-68,-55,,-67,-83,-79,,,,,-81,-80,,-62,-87,-84,,,,,,,,,,,,6,5.6,0
-64,-72,,-69,-83,-75,-78,,,-85,-81,-78,-84,-63,-87,-84,,,,,,-90,,,,,,6,5.6,0
-64,-72,,-69,-83,-75,-78,,,-85,-81,-78,-84,-63,-87,-84,,,,,,-90,,,,,,6,5.6,0
-64,-72,,-69,,-75,-78,,,-85,,-78,-84,-63,,,,,,,,-90,,,,,,6,5.6,0
-69,-59,-80,-62,-82,-76,-78,,-86,-82,,-78,-84,-69,,,,-83,,,,-90,,,,,,6,5.6,0
-69,-59,-80,-62,-82,-76,,,-86,-82,,,,-69,,,,-83,,,,,,,,,,6,5.6,0
-69,-59,-80,-62,-82,-76,,,-86,-82,,,,-69,,,,-83,,,,,,,,,,6,5.6,0
-68,-59,-76,-62,-82,-79,,,-82,-82,,-82,,-69,,,,-83,,,,,,,,,,6,5.6,0
-68,-59,-76,-62,-82,-79,,,-82,-82,,-82,,-69,,,,-83,,,,,,,,,,6,5.6,0
-68,,-76,-62,,-79,,,-82,,,-82,,,,,,,,,,,,,,,,6,5.6,0
-66,-58,-76,-64,-83,-79,,,-82,,-86,-82,-86,-66,,,,,,,,,,,,,,6,5.6,0
-66,-58,-76,-64,-83,-79,,,-82,,-86,-82,-86,-66,,,,,,,,,,,,,,6,5.6,0
-66,-58,,-64,-83,,,,,,-86,,-86,-66,,,,,,,,,,,,,,6,5.6,0
-66,-54,,-60,-83,-75,,-87,,-78,-86,,-86,-66,,,,,,,,,,,,,,6,5.6,0
-66,-54,,-60,-83,-75,,-87,,-78,-86,,-86,-66,,,,,,,,,,,,,,6,5.6,0
-66,-54,,-60,-83,-75,,-87,,-78,,,,,,,,,,,,,,,,,,6,5.6,0
-70,-58,-75,-57,-83,-75,,-86,-85,-78,-73,-78,-84,-69,,,,,,,,-86,,,,,-88,6,5.6,0
-70,-58,-75,-57,-83,-75,,-86,-85,-78,-73,-78,-84,-69,,,,,,,,-86,,,,,-88,6,5.6,0
-70,-58,-75,-57,-83,,,-86,-85,,-73,-78,-84,-69,,,,,,,,-86,,,,,-88,6,5.6,0
-74,-55,-75,-68,-80,,,-86,-84,,-85,-78,-84,-68,,,-83,,,,,-86,,,,,-88,6,5.6,0
-74,-55,-75,-68,-80,,,-86,-84,,-85,-78,-84,-68,,,-83,,,,,-86,,,,,-88,6,5.6,0
-74,-55,,-68,-80,,,,-84,,-85,,,-68,,,-83,,,,,,,,,,,6,5.6,0
-73,-55,-81,-66,-80,,,,-84,-78,-79,-80,,-68,,,-83,,,,,,-82,,,,,6,5.6,0
-73,-55,-81,-66,-80,,,,-84,-78,-79,-80,,-68,,,-83,,,,,,-82,,,,,6,5.6,0
-73,-55,-81,-66,,,,,,-78,-79,-80,,-68,,,,,,,,,-82,,,,,6,5.6,0
-73,-48,-76,-66,-83,-77,,-87,-85,-78,-79,-77,,-68,,,,,,-89,,,-82,,,,,6,5.6,0
-73,-48,-76,-66,-83,-77,,-87,-85,-78,-79,-77,,-68,,,,,,-89,,,-82,,,,,6,5.6,0
-73,-48,-76,-66,-83,-77,,-87,-85,,,-77,,-68,,,,,,-89,,,,,,,,6,5.6,0
-69,-48,-75,-73,-80,-79,-78,-87,-84,,,-81,,-69,,-88,,,,-89,,,-86,,,,,6,5.6,0
-69,-48,-75,-73,-80,-79,-78,-87,-84,,,-81,,-69,,-88,,,,-89,,,-86,,,,,6,5.6,0
-69,-48,-75,-73,-80,-79,-78,-87,-84,,,-81,,-69,,-88,,,,,,,-86,,,,,6,5.6,0
-69,-51,-75,-66,-79,-79,-78,-87,-81,,,-81,,-69,-77,-88,,,,,,,-86,,,,,6,5.6,0
-69,-51,-75,-66,-79,-79,-78,-87,-81,,,-81,,-69,-77,-88,,,,,,,-86,,,,,6,5.6,0
-69,-51,,-66,-79,-79,,,-81,,,,,-69,-77,,,,,,,,,,,,,6,5.6,0
-69,-54,-72,-70,-81,-77,,,-80,,-84,,,-74,,,,-84,,,,,-90,,,,,3.6,4,0
-69,-54,-72,-70,-81,-77,,,-80,,-84,,,-74,,,,-84,,,,,-90,,,,,3.6,4,0
-76,-55,-77,-70,-83,-77,,,-80,-84,-83,,,-74,-85,,,-84,,,,,-90,,,,,3.6,4,0
-76,-55,-77,-70,-83,-77,,,-80,-84,-83,,,-74,-85,,,-84,,,,,-90,,,,,3.6,4,0
-76,-55,-77,-70,-83,,,,,-84,-83,,,,-85,,,,,,,,,,,,,3.6,4,0
-72,-55,-77,-70,-83,-81,,,,-84,-83,,,-67,-85,,,,,,,,,,,,,3.6,4,0
-72,-55,-77,-70,-83,-81,,,,-84,-83,,,-67,-85,,,,,,,,,,,,,3.6,4,0
-72,-55,,,,-81,,,,,,,,-67,,,,,,,,,,,,,,3.6,4,0
-70,-57,-77,-71,-87,-80,,-90,,,-85,-80,,-68,,,,,,-88,,-89,,,,,,3.6,4,0
-70,-57,-77,-71,-87,-80,,-90,,,-85,-80,,-68,,,,,,-88,,-89,,,,,,3.6,4,0
-70,-57,-77,-71,-87,-80,,-90,,,-85,-80,,-68,,,,,,-88,,-89,,,,,,3.6,4,0
-72,-53,-73,-69,-84,-79,,-89,-83,-86,-85,-80,-84,-68,-86,,,,,-88,,-89,,,,,,3.6,4,0
-72,-53,-73,-69,-84,-79,,-89,-83,-86,-85,-80,-84,-68,-86,,,,,-88,,-89,,,,,,3.6,4,0
-72,-53,-73,-69,-84,-79,,-89,-83,-86,,,-84,,-86,,,,,,,,,,,,,3.6,4,0
-72,-57,-73,-69,-84,-79,,-89,-81,-86,,,-84,-65,-86,,,,,,,,,,,,,3.6,4,0
-72,-57,-73,-69,-84,-79,,-89,-81,-86,,,-84,-65,-86,,,,,,,,,,,,,3.6,4,0
,-57,,,,-79,,,-81,,,,,-65,,,,,,,,,,,,,,3.6,4,0
-67,-56,,-61,-84,-79,,,-81,,,,,-65,,-90,,,,,,,,,,,,3.6,4,0
-67,-56,,-61,-84,-79,,,-81,,,,,-65,,-90,,,,,,,,,,,,3.6,4,0
-67,-56,,-61,-84,,,,,,,,,,,-90,,,,,,,,,,,,3.6,4,0
-67,-58,-74,-60,-84,,,,,,,,,-71,,-90,,,,,,,,,,,,3.6,4,0
-67,-58,-74,-60,-84,,,,,,,,,-71,,-90,,,,,,,,,,,,3.6,4,0
-67,-58,-74,-60,,,,,,,,,,-71,,,,,,,,,,,,,,3.6,4,0
-69,-54,-74,-60,,-77,,,,,,,,-71,,-89,,,,,,,,,,,,3.6,4,0
-69,-54,,-60,,-77,,,,,,,,-71,,-89,,,,,,,,,,,,3.6,4,0
-69,-54,,-60,,-77,,,,,,,,-71,,-89,,,,,,,,,,,,3.6,4,0
-73,-53,,-59,,-77,-82,,,-81,,-79,,-71,,-89,,-82,,,,,,,,,,3.6,4,0
-73,-53,,-59,,-77,-82,,,-81,,-79,,-71,,-89,,-82,,,,,,,,,,3.6,4,0
-73,-53,,-59,,,-82,,,-81,,-79,,-71,,,,-82,,,,,,,,,,3.6,4,0
-65,-53,,-64,-86,-78,-82,,,-79,,-84,,-65,,,,-82,,,,,,,,,,3.6,4,0
-65,-53,,-64,-86,-78,-82,,,-79,,-84,,-65,,,,-82,,,,,,,,,,3.6,4,0
-65,-53,,-64,-86,-78,,,,-79,,-84,,-65,,,,,,,,,,,,,,3.6,4,0
-68,-49,,-66,-81,-78,,,,-83,-81,-84,,-61,,,,-84,,,,,,,,,,3.6,4,0
-68,-49,,-66,-81,-78,,,,-83,-81,-84,,-61,,,,-84,,,,,,,,,,3.6,4,0
-68,-49,,-66,-81,-78,,,,-83,-81,,,-61,,,,-84,,,,,,,,,,3.6,4,0
-68,-49,,-66,-81,-74,-80,,,-87,-81,,,-61,,,,-84,,,,,,,,,,3.6,4,0
-68,-49,,-66,-81,-74,-80,,,-87,-81,,,-61,,,,-84,,,,,,,,,,3.6,4,0
-68,,,-66,,-74,-80,,,-87,,,,-61,,,,,,,,,,,,,,3.6,4,0
-62,,,-65,,-78,-84,,,-87,,-79,,-63,,,,,,,,,,,,,,3.6,4,0
-62,,,-65,,-78,-84,,,-87,,-79,,-63,,,,,,,,,,,,,,3.6,4,0
-62,,,-65,,-78,-84,,,,,-79,,-63,,,,,,,,,,,,,,3.6,4,0
-64,-63,-75,-69,,-74,-84,,-78,,,-79,-85,-64,,,,,,,,,,,,,,3.6,4,0
-64,-63,-75,-69,,-74,-84,,-78,,,-79,-85,-64,,,,,,,,,,,,,,3.6,4,0
-64,-63,-75,-69,,-74,,,-78,,,,-85,-64,,,,,,,,,,,,,,3.6,4,0
-68,-65,-72,-69,,-78,-83,-86,-78,,,-81,-85,-64,,,,,,,,,-85,,,,,3.6,4,0
-68,-65,-72,-69,,-78,-83,-86,-78,,,-81,-85,-64,,,,,,,,,-85,,,,,3.6,4,0
-68,-65,-72,-69,,-78,-83,-86,,,,-81,,-64,,,,,,,,,-85,,,,,3.6,4,0
-65,-67,-77,-69,,-79,-83,-86,,,,-78,-84,-64,,-89,,,,,,,-85,,,,,3.6,4,0
-65,-67,-77,-69,,-79,-83,-86,,,,-78,-84,-64,,-89,,,,,,,-85,,,,,3.6,4,0
-65,-67,-77,-69,,-79,,,,,,-78,-84,-64,,-89,,,,,,,,,,,,3.6,4,0
-70,-64,-77,-66,-79,-79,-82,,,,,-78,-84,-64,,-88,,-88,,,,,,,,,,3.6,4,0
-70,-64,-77,-66,-79,-79,-82,,,,,-78,-84,-64,,-88,,-88,,,,,,,,,,3.6,4,0
-70,-64,-77,-66,-79,,-82,,,,,,,-64,,-88,,-88,,,,,,,,,,3.6,4,0
-70,-58,-77,-66,-82,-84,-82,-84,-83,,,-76,,-65,-81,-88,-74,-88,,,,,,-83,,,,3.6,4,0
-70,-58,-77,-66,-82,-84,-82,-84,-83,,,-76,,-65,-81,-88,-74,-88,,,,,,-83,,,,3.6,4,0
-70,-58,-77,-66,-82,-84,,-84,-83,,,-76,,-65,-81,-88,-74,,,,,,,-83,,,,3.6,4,0
-70,-62,-77,-69,-84,-80,,-84,-83,,-81,-76,,-65,-83,-88,-74,,,,,,,-83,,,,3.6,4,0
-70,-62,-77,-69,-84,-80,,-84,-83,,-81,-76,,-65,-83,-88,-74,,,,,,,-83,,,,3.6,4,0
,-62,-77,-69,-84,-80,,-84,,,-81,-76,,-65,-83,,,,,,,,,,,,,3.6,4,0
-74,-62,-77,-66,-84,-84,,-84,,,-81,-76,,-67,-81,,,,,,,,-86,,,,,3.6,4,0
-74,-62,-77,-66,-84,-84,,-84,,,-81,-76,,-67,-81,,,,,,,,-86,,,,,3.6,4,0
-74,,-77,-66,,-84,,,,,,,,-67,-81,,,,,,,,-86,,,,,3.6,4,0
-71,-60,-77,-68,,-84,-82,,-77,,,-74,,-63,-81,,,,,,,,-86,,,,,3.6,4,0
-71,-60,-77,-68,,-84,-82,,-77,,,-74,,-63,-81,,,,,,,,-86,,,,,3.6,4,0
-71,-60,,-68,,,-82,,-77,,,-74,,-63,,,,,,,,,,,,,,3.6,4,0
-67,-55,,-63,-81,,-82,,-81,,,-74,,-69,,,,,,,,,-85,,,,,3.6,4,0
-67,-55,,-63,-81,,-82,,-81,,,-74,,-69,,,,,,,,,-85,,,,,3.6,4,0
-67,-55,,-63,-81,,,,-81,,,,,-69,,,,,,,,,-85,,,,,3.6,4,0
-61,-55,-78,-59,-80,,-78,,-77,-79,,,-82,-67,,,,,,,,,-85,,,,,3.6,4,0
-61,-55,-78,-59,-80,,-78,,-77,-79,,,-82,-67,,,,,,,,,-85,,,,,3.6,4,0
-61,-55,-78,-59,-80,,-78,,-77,-79,,,-82,-67,,,,,,,,,,,,,,3.6,4,0
-61,-51,-78,-61,-80,-76,-78,,-82,-79,,,-82,-67,,,,,,,-88,,,,,,,3.6,4,0
-61,-51,-78,-61,-80,-76,-78,,-82,-79,,,-82,-67,,,,,,,-88,,,,,,,3.6,4,0
-61,-51,,-61,-80,-76,,,-82,,,,,,,,,,,,-88,,,,,,,3.6,4,0
-63,-53,,-61,-82,-80,,-87,-82,,,,,-64,,,,,,,-88,,-87,,,,,3.6,4,0
,-62,,-64,,,,,,,,,,-65,,,,,,,,,,,,,,6,6.4,0
,-62,,-64,,,,,,,,,,-65,,,,,,,,,,,,,,6,6.4,0
,-62,,-64,,,,,,,,,,-65,,,,,,,,,,,,,,6,6.4,0
-70,-63,-71,-64,-83,,,-83,,,,-77,-77,-65,,-80,,,,,,,,,,,-81,6,6.4,0
-70,-63,-71,-64,-83,,,-83,,,,-77,-77,-65,,-80,,,,,,,,,,,-81,6,6.4,0
-70,-63,-71,,-83,,,-83,,,,-77,-77,,,-80,,,,,,,,,,,-81,6,6.4,0
-64,-64,-71,-67,-83,,,-83,,,-68,-79,-77,-65,,-79,,,,,,,,,,,-81,6,6.4,0
-64,-64,-71,-67,-83,,,-83,,,-68,-79,-77,-65,,-79,,,,,,,,,,,-81,6,6.4,0
-64,-64,-71,-67,-83,,,,,,-68,-79,,-65,,-79,,,,,,,,,,,-81,6,6.4,0
-70,-58,-78,-67,-83,,,,,,-66,-75,,-68,,-79,,,,,,,-79,,,,-81,6,6.4,0
-70,-58,-78,-67,-83,,,,,,-66,-75,,-68,,-79,,,,,,,-79,,,,-81,6,6.4,0
-70,-58,-78,,,,,,,,-66,-75,,-68,,-79,,,,,,,-79,,,,,6,6.4,0
-76,-61,-73,-70,-84,,,,-83,,-66,-74,,-65,-72,-78,,-80,,,,,-79,,,,,6,6.4,0
-76,-61,-73,-70,-84,,,,-83,,-66,-74,,-65,-72,-78,,-80,,,,,-79,,,,,6,6.4,0
-76,-61,-73,-70,-84,,,,-83,,,-74,,-65,-72,-78,,-80,,,,,,,,,,6,6.4,0
-76,-61,-73,-63,-84,,,,-83,,-67,-76,,-62,-72,-78,,-80,,,,-83,,,,,,6,6.4,0
-76,-61,-73,-63,-84,,,,-83,,-67,-76,,-62,-72,-78,,-80,,,,-83,,,,,,6,6.4,0
,-61,,-63,,,,,,,-67,-76,,-62,,,,,,,,-83,,,,,,6,6.4,0
-77,-62,-80,-63,,-76,,,,,-67,-76,,-62,,,,,,,,-83,,,,,,6,6.4,0
-77,-62,-80,-63,,-76,,,,,-67,-76,,-62,,,,,,,,-83,,,,,,6,6.4,0
-77,-62,-80,-63,,-76,,,,,,,,-62,,,,,,,,,,,,,,6,6.4,0
-70,-69,-71,-63,,-76,,,,,-65,-77,,-62,,,,,,,,-82,,,,,,6,6.4,0
-70,-69,-71,-63,,-76,,,,,-65,-77,,-62,,,,,,,,-82,,,,,,6,6.4,0
-70,-69,-71,,,,,,,,-65,-77,,-62,,,,,,,,-82,,,,,,6,6.4,0
-67,-60,-75,,,,,,-86,,-74,-77,,-62,-78,-85,,,,,,-82,,,,,,6,6.4,0
-67,-60,-75,,,,,,-86,,-74,-77,,-62,-78,-85,,,,,,-82,,,,,,6,6.4,0
-67,-60,-75,,,,,,-86,,-74,-77,,,-78,-85,,,,,,,,,,,,6,6.4,0
-67,-59,-78,-61,,,,-88,-84,,-74,-77,,,-78,-86,,,,,,,,,,,,6,6.4,0
-67,-59,-78,-61,,,,-88,-84,,-74,-77,,,-78,-86,,,,,,,,,,,,6,6.4,0
,-59,-78,-61,,,,-88,-84,,,-77,,,,-86,,,,,,,,,,,,6,6.4,0
-71,-60,-72,-61,,-72,,-88,-84,,,-77,,,,-83,,,,,,,,,,,-83,6,6.4,0
-71,-60,-72,-61,,-72,,-88,-84,,,-77,,,,-83,,,,,,,,,,,-83,6,6.4,0
-71,-60,-72,,,-72,,,,,,,,,,-83,,,,,,,,,,,-83,6,6.4,0
-68,-61,-70,-70,,-73,,,,,-72,-77,,-66,,-83,,,,,,-85,,,,,-82,6,6.4,0
-68,-61,-70,-70,,-73,,,,,-72,-77,,-66,,-83,,,,,,-85,,,,,-82,6,6.4,0
-68,-61,-70,-70,,-73,,,,,-72,-77,,-66,,,,,,,,-85,,,,,-82,6,6.4,0
-68,-63,-69,-69,,-74,,,,-81,-72,-77,,-70,,-86,,,,-87,,-87,,,,,-81,6,6.4,0
-68,-63,-69,-69,,-74,,,,-81,-72,-77,,-70,,-86,,,,-87,,-87,,,,,-81,6,6.4,0
-68,-63,-69,-69,,-74,,,,-81,,-77,,-70,,-86,,,,-87,,-87,,,,,-81,6,6.4,0
-65,-63,-70,-69,,-74,,,,-81,,-77,,-70,,-86,,,,-87,,-87,,,,,-81,6,6.4,0
-65,-63,-70,-69,,-74,,,,-81,,-77,,-70,,-86,,,,-87,,-87,,,,,-81,6,6.4,0
-65,-63,-70,,,,,,,,,,,,,,,,,,,,,,,,,6,6.4,0
-65,-63,-70,,,-77,,,-77,,,,,,-82,,,,,,,,,,,,,6,6.4,0
,,,,,-77,,,-77,,,,,,-82,,,,,,,,,,,,,6,6.4,0
,,,,,-77,,,-77,,,,,,-82,,,,,,,,,,,,,6,6.4,0
,-64,,,,-74,,,-77,,,-77,,,-82,-84,,,,,,,,,,,,6,6.4,0
,-64,,,,-74,,,-77,,,-77,,,-82,-84,,,,,,,,,,,,6,6.4,0
,-64,,,,-74,,,,,,-77,,,,-84,,,,,,,,,,,,6,6.4,0
,-65,-78,,,-78,,,,,,-77,-82,,-76,-84,,,,,,,,,,,,6,6.4,0
,-65,-78,,,-78,,,,,,-77,-82,,-76,-84,,,,,,,,,,,,6,6.4,0
,-65,-78,,,-78,,,,,,,-82,,-76,-84,,,,,,,,,,,,6,6.4,0
,-66,-74,,,-78,,,,,,-78,-82,-63,-80,-80,-71,,,,,,,-78,,,,6,6.4,0
,-66,-74,,,-78,,,,,,-78,-82,-63,-80,-80,-71,,,,,,,-78,,,,6,6.4,0
,-66,-74,,,,,,,,,-78,,-63,-80,-80,-71,,,,,,,-78,,,,6,6.4,0
,-58,-71,-69,-86,,-79,,,-73,,-78,,-69,-80,-84,-77,,,,,,,-78,,,,6,6.4,0
,-58,-71,-69,-86,,-79,,,-73,,-78,,-69,-80,-84,-77,,,,,,,-78,,,,6,6.4,0
,-58,-71,-69,-86,,-79,,,-73,,,,-69,,-84,-77,,,,,,,,,,,6,6.4,0
